area,date,exposure_ms,flow_rate,intensity,mean_bg,rbs,survival,rescaled_intensity
5.5296,20170428,25,1.88,273621.9263639325,88416.11845550014,10sd1,False,740823.2316337295
5.5296,20170428,25,1.88,273621.9263639325,88416.11845550014,10sd1,False,740823.2316337295
5.5296,20170428,25,1.88,273621.9263639325,88416.11845550014,10sd1,True,740823.2316337295
10.2144,20170428,25,1.88,184730.7527685788,88416.11845550014,10sd1,True,385258.5372523146
6.630400000000002,20170428,25,1.88,179886.39789089095,88416.11845550014,10sd1,True,365881.11774156324
6.630400000000002,20170428,25,1.88,179886.39789089095,88416.11845550014,10sd1,True,365881.11774156324
6.630400000000002,20170428,25,1.88,179886.39789089095,88416.11845550014,10sd1,True,365881.11774156324
10.2144,20170428,25,1.88,184730.7527685788,88416.11845550014,10sd1,True,385258.5372523146
10.2144,20170428,25,1.88,184730.7527685788,88416.11845550014,10sd1,True,385258.5372523146
4.8128,20170428,25,1.88,181825.10719444323,88416.11845550014,10sd1,True,373635.9549557724
5.2992,20170428,25,1.88,202050.86029902523,88416.11845550014,10sd1,True,454538.9673741004
4.992,20170428,25,1.88,170292.3208592461,88416.11845550014,10sd1,True,327504.80961498385
4.7872,20170428,25,1.88,205789.90736234942,86001.96857479446,10sd1,False,479151.7551502198
5.7344,20170428,25,1.88,214902.18826361172,86001.96857479446,10sd1,False,515600.87875526905
8.3968,20170428,25,1.88,192429.66782210555,86001.96857479446,10sd1,False,425710.79698924435
7.7824,20170428,25,1.88,219915.188278602,86001.96857479446,10sd1,True,535652.8788152302
7.7824,20170428,25,1.88,219915.188278602,86001.96857479446,10sd1,True,535652.8788152302
9.9584,20170428,25,1.88,174204.83036218706,86001.96857479446,10sd1,True,352811.44714957033
9.9584,20170428,25,1.88,174204.83036218706,86001.96857479446,10sd1,True,352811.44714957033
9.0624,20170428,25,1.88,164253.84207765418,86001.96857479446,10sd1,True,313007.49401143886
9.0624,20170428,25,1.88,164253.84207765418,86001.96857479446,10sd1,True,313007.49401143886
4.7872,20170428,25,1.88,163220.4373031025,86001.96857479446,10sd1,True,308873.8749132321
5.1456,20170428,25,1.88,215931.4861620873,86001.96857479446,10sd1,True,519718.0703491714
4.8128,20170428,25,1.88,243090.3638062587,86001.96857479446,10sd1,True,628353.580925857
5.3248000000000015,20170428,25,1.88,222314.61131720032,86001.96857479446,10sd1,True,545250.5709696235
5.3248000000000015,20170428,25,1.88,222314.61131720032,86001.96857479446,10sd1,True,545250.5709696235
7.2448000000000015,20170428,25,1.88,195609.34657455102,86001.96857479446,10sd1,True,438429.51199902623
6.195200000000002,20170428,25,1.88,180931.1490291916,89896.26751841049,10sd1,False,364139.5260431245
10.8032,20170428,25,1.88,167467.50234796188,89896.26751841049,10sd1,False,310284.9393182056
4.9664,20170428,25,1.88,238930.29595080198,89896.26751841049,10sd1,True,596136.113729566
4.9664,20170428,25,1.88,238930.29595080198,89896.26751841049,10sd1,True,596136.113729566
7.296,20170428,25,1.88,168892.83010999011,89896.26751841049,10sd1,True,315986.2503663185
5.2224,20170428,25,1.88,208370.0722553287,89896.26751841049,10sd1,True,473895.21894767287
6.195200000000002,20170428,25,1.88,180931.1490291916,89896.26751841049,10sd1,True,364139.5260431245
6.195200000000002,20170428,25,1.88,180931.1490291916,89896.26751841049,10sd1,True,364139.5260431245
6.195200000000002,20170428,25,1.88,180931.1490291916,89896.26751841049,10sd1,True,364139.5260431245
6.195200000000002,20170428,25,1.88,180931.1490291916,89896.26751841049,10sd1,True,364139.5260431245
17.0496,20170428,25,1.88,189832.32284941347,87074.68737625246,10sd1,False,411030.541892644
3.6864,20170428,25,1.88,280186.69299627264,92390.94167712698,10sd1,False,751183.0052765827
6.195200000000002,20170428,25,1.88,250243.82455427977,92390.94167712698,10sd1,False,631411.5315086112
14.464,20170428,25,1.88,260025.58532043305,92390.94167712698,10sd1,False,670538.5745732243
14.464,20170428,25,1.88,260025.58532043305,92390.94167712698,10sd1,False,670538.5745732243
11.3408,20170428,25,1.88,178904.40008171153,92390.94167712698,10sd1,True,346053.8336183383
14.464,20170428,25,1.88,260025.58532043305,92390.94167712698,10sd1,True,670538.5745732243
8.7296,20170428,25,1.88,237515.4884443164,92390.94167712698,10sd1,True,580498.1870687577
6.5536,20170428,25,1.88,198382.4157339603,91899.66893982765,10sd1,False,425930.98717653065
6.2976,20170428,25,1.88,209285.58806330108,91899.66893982765,10sd1,True,469543.6764938937
16.563200000000002,20170428,25,1.88,193705.1397910833,91899.66893982765,10sd1,True,407221.88340502256
