date,sd,exposure_ms,mean_bg,raw_intensity,sub_intensity,area
Jul21,MLG910,50,108201.79175233818,201900.79599056602,93699.00423822785,2.7136
Jul21,MLG910,50,106948.47944717291,241320.4763986014,134371.99695142847,3.6608
Jul21,MLG910,50,106948.47944717291,317676.99115044245,210728.51170326956,2.8928000000000003
Jul21,MLG910,50,106948.47944717291,294696.017387218,187747.53794004512,3.4048000000000003
Jul21,MLG910,50,106948.47944717291,297576.38113839284,190627.90169121994,2.8672
Jul21,MLG910,50,106948.47944717291,295965.7527515723,189017.2733043994,4.0704
Jul21,MLG910,50,106948.47944717291,311683.83379888267,204735.35435170977,4.5824
Jul21,MLG910,50,106948.47944717291,232883.33333333334,125934.85388616043,3.8400000000000003
Jul21,MLG910,50,106948.47944717291,244685.77157079647,137737.29212362354,5.7856000000000005
Jul21,MLG910,50,106948.47944717291,250121.74809644668,143173.26864927378,5.043200000000001
Jul21,MLG910,50,106948.47944717291,213299.41860465115,106350.93915747823,4.4032
Jul21,MLG910,50,109363.84181370137,185197.90801495017,75834.0662012488,7.7056000000000004
Jul21,MLG910,50,109363.84181370137,192862.9768668831,83499.13505318174,7.8848
Jul21,MLG910,50,109363.84181370137,290101.0077662722,180737.1659525708,4.3264000000000005
Jul21,MLG910,50,109363.84181370137,278371.92576714803,169008.08395344665,7.091200000000001
Jul21,MLG910,50,109363.84181370137,227342.92589662448,117979.08408292312,6.067200000000001
Jul21,MLG910,50,109363.84181370137,164254.27827380953,54890.43646010816,5.376
Jul21,MLG910,50,111311.82043490239,319013.7725515464,207701.952116644,4.9664
Jul21,MLG910,50,111311.82043490239,248127.87576687118,136816.0553319688,4.1728000000000005
Jul21,MLG910,50,111311.82043490239,224049.94979919677,112738.12936429438,6.3744000000000005
Jul21,MLG910,50,109520.03821868009,247285.15625,137765.11803131993,5.888
Jul21,MLG910,50,109520.03821868009,304588.32183441555,195068.28361573548,3.9424
Jul21,MLG910,50,109520.03821868009,195394.61096938775,85874.57275070767,3.7632000000000003
Jul21,MLG910,50,109666.39656137541,347666.1424512987,237999.7458899233,3.9424
Jul21,MLG910,50,109666.39656137541,272440.45350609755,162774.05694472214,6.2976
Jul21,MLG910,50,105285.833771356,186070.10186887253,80784.26809751653,10.4448
Jul21,MLG910,50,110430.12206926606,177946.71474358975,67516.59267432369,4.992
Jul21,sd1,25,57074.983150967324,126081.1344844358,69006.15133346847,6.5792
Jul21,sd1,25,57074.983150967324,131324.38066709845,74249.39751613112,9.8816
Jul21,sd1,25,57074.983150967324,95085.66925965664,38010.68610868932,5.9648
Jul21,sd1,25,57733.07314431688,113495.58169475655,55762.50855043967,6.8352
Jul21,sd1,25,57733.07314431688,111110.22213855422,53377.148994237345,6.3744000000000005
Jul21,sd1,25,57733.07314431688,119441.55092592593,61708.47778160905,8.2944
Jul21,sd1,25,57733.07314431688,122481.13458806818,64748.0614437513,9.0112
Jul21,sd1,25,57722.45815976452,114513.73922413793,56791.281064373405,10.393600000000001
Jul21,sd1,25,57722.45815976452,99998.8314636752,42276.37330391068,5.9904
Jul21,sd1,25,57722.45815976452,135037.1676772388,77314.70951747426,6.8608
Jul21,sd1,25,56971.99449935788,159934.17814960628,102962.1836502484,26.009600000000002
Jul21,sd1,25,56971.99449935788,129008.24652777778,72036.2520284199,5.9904
Jul21,sd1,25,56971.99449935788,113507.77222938144,56535.77773002356,19.8656
Jul21,sd1,25,57613.708059518416,144130.01179245283,86516.30373293441,6.784000000000001
Jul21,sd1,25,57613.708059518416,137896.20535714287,80282.49729762445,12.544
Jul21,sd1,25,57613.708059518416,138577.72897465437,80964.02091513594,5.5552
Jul21,sd1,25,57613.708059518416,124865.67440711462,67251.9663475962,6.4768
Jul21,sd1,25,57613.708059518416,98902.00725655431,41288.29919703589,6.8352
Jul21,sd1,25,57613.708059518416,114435.00905797101,56821.30099845259,5.2992
Jul21,sd1,25,57613.708059518416,88639.65850515464,31025.950445636227,4.9664
Jul21,sd1,25,57613.708059518416,127084.73557692308,69471.02751740467,8.32
Jul21,sd1,25,56727.994691898704,121448.46906565655,64720.47437375785,5.0688
Jul21,sd1,25,56727.994691898704,103314.27556818182,46586.28087628312,5.632000000000001
Jul21,sd1,25,56727.994691898704,107650.25356359649,50922.258871697784,5.8368
Jul21,sd1,25,56727.994691898704,106858.450620229,50130.4559283303,6.7072
Jul21,sd1,25,56727.994691898704,104025.17914012738,47297.184448228676,8.038400000000001
Jul21,sd1,25,57040.51595609374,112061.76150497512,55021.24554888138,10.2912
Jul21,sd1,25,57040.51595609374,107289.40217391304,50248.8862178193,5.2992
Jul21,sd1,25,57040.51595609374,94109.58119501465,37069.065238920906,8.7296
Jul21,sd1,25,57040.51595609374,108745.4769736842,51704.96101759046,2.432
Jul21,sd1,25,57040.51595609374,119892.03559027778,62851.51963418404,1.8432000000000002
Jul21,sd1,25,57040.51595609374,122853.15040650406,65812.63445041032,6.2976
Jul21,sd1,25,57040.51595609374,148894.58550347222,91854.06954737849,14.745600000000001
Jul21,sd1,25,57040.51595609374,91056.2118902439,34015.69593415016,5.248
Jul21,sd1,25,57040.51595609374,110158.22784810126,53117.71189200752,8.0896
Jul21,sd1,25,57040.51595609374,110406.27377028397,53365.75781419023,25.241600000000002
Jul21,sd1,25,57040.51595609374,106362.44690533979,49321.93094924605,5.2736
Jul21,sd1,25,56624.714360671445,169669.0986570248,113044.38429635335,3.0976000000000004
Jul21,sd1,25,56624.714360671445,140039.797547043,83415.08318637157,9.523200000000001
Jul21,sd1,25,56624.714360671445,117316.81520758122,60692.10084690978,7.091200000000001
Jul21,sd1,25,56624.714360671445,118995.40791984732,62370.693559175874,6.7072
Jul21,sd1,25,56624.714360671445,126579.8183497537,69955.10398908224,5.1968000000000005
Jul21,sd1,25,56624.714360671445,109197.08806818181,52572.37370751036,5.632000000000001
Jul21,sd1,25,56624.714360671445,157896.6524480712,101271.93808739976,8.6272
Jul21,sd1,25,56624.714360671445,152373.71575342465,95749.00139275321,7.4752
Jul21,sd1,25,56624.714360671445,123444.25154320987,66819.53718253842,2.0736
Jul21,sd1,25,56624.714360671445,124664.62053571428,68039.90617504282,1.792
Jul21,sd1,25,56624.714360671445,101495.00981675393,44870.29545608248,4.889600000000001
Jul21,sd1,25,56624.714360671445,106907.2374535316,50282.52309286016,6.8864
Jul21,sd1,25,56624.714360671445,131225.83421610168,74601.11985543024,12.0832
Jul21,sd1,25,56624.714360671445,127382.11077844311,70757.39641777167,4.2752
Jul21,sd1,25,57324.19528642256,137258.07883522726,79933.8835488047,6.7584
Jul21,sd1,25,57324.19528642256,121021.23205741626,63697.0367709937,5.3504000000000005
Jul21,sd1,25,57324.19528642256,125255.30722573838,67931.11193931582,6.067200000000001
Jul21,sd1,25,57324.19528642256,105523.30656424581,48199.11127782325,13.747200000000001
Jul21,sd1,25,57324.19528642256,117289.94864004629,59965.75335362373,11.0592
Jul21,sd1,25,63328.59258028096,113375.5557008368,50046.96312055585,6.1184
Jul21,sd1,25,63328.59258028096,119645.76776079135,56317.17518051039,7.1168000000000005
Jul21,sd1,25,63328.59258028096,105878.49419831224,42549.90161803128,6.067200000000001
Jul21,sd1,25,63328.59258028096,119820.45228628229,56491.859706001334,12.876800000000001
Jul21,sd1,25,63328.59258028096,111859.21556122448,48530.622980943524,6.272
Jul21,sd1,25,63328.59258028096,114409.29249174918,51080.69991146822,7.7568
Jul21,sd1,25,63328.59258028096,102785.98607512952,39457.39349484856,4.9408
Jul21,sd1,25,57315.53021004625,132677.93488593155,75362.40467588531,6.7328
Jul21,sd1,25,57315.53021004625,151789.93055555553,94474.40034550929,8.064
Jul21,sd1,25,57315.53021004625,121588.65415766738,64273.12394762113,11.8528
Jul21,sd1,25,57315.53021004625,139755.44283175355,82439.9126217073,10.8032
Jul21,sd1,25,57315.53021004625,121268.06972789114,63952.53951784489,11.2896
Jul21,sd1,25,57315.53021004625,120007.11323302468,62691.583022978426,8.2944
Jul21,sd1,25,57826.56377055255,116096.47529069768,58269.91152014513,9.907200000000001
Jul21,sd1,25,57826.56377055255,129062.13264106582,71235.56887051326,8.166400000000001
Jul21,sd1,25,57826.56377055255,134000.3960253456,76173.83225479306,5.5552
Jul21,sd1,25,57826.56377055255,98153.13260340632,40326.56883285377,10.521600000000001
Jul21,sd1,25,56836.31834030992,129660.95559845559,72824.63725814567,6.630400000000001
Jul21,sd1,25,56836.31834030992,135632.57334183672,78796.25500152679,7.526400000000001
Jul21,sd1,25,56836.31834030992,140949.14215686274,84112.82381655282,6.5280000000000005
Jul21,sd1,25,56836.31834030992,153187.66276041666,96351.34442010673,9.830400000000001
Jul21,sd1,25,56836.31834030992,123414.49481225296,66578.17647194304,6.4768
Jul21,sd1,25,56836.31834030992,144524.02836134454,87687.71002103461,6.0928
Jul21,sd1,25,56836.31834030992,91419.37255859375,34583.05421828383,6.5536
Jul21,sd1,25,57299.359057682894,139064.26886792452,81764.90981024163,6.784000000000001
Jul21,sd1,25,57299.359057682894,132475.4384991119,75176.079441429,14.4128
Jul21,sd1,25,57299.359057682894,128845.33570544554,71545.97664776264,5.171200000000001
Jul21,sd1,25,57299.359057682894,176170.57291666663,118871.21385898374,6.144
Jul21,sd1,25,57299.359057682894,113995.41798523205,56696.05892754916,6.067200000000001
Jul21,sd1,25,57299.359057682894,119437.37399193547,62138.01493425258,4.7616000000000005
Jul21,sd1,25,57299.359057682894,121301.96107198746,64002.60201430457,16.3584
Jul21,sd1,25,58251.259345544226,172691.537552521,114440.27820697679,6.0928
Jul21,sd1,25,58251.259345544226,120698.18853021978,62446.92918467555,4.6592
Jul21,sd1,25,58251.259345544226,137647.4241631799,79396.16481763568,6.1184
Jul21,sd1,25,56783.382156720036,115897.27722772276,59113.89507100273,7.7568
Jul21,sd1,25,56783.382156720036,143611.72855648535,86828.34639976532,6.1184
Jul21,sd1,25,56783.382156720036,120782.03649328859,63998.65433656855,7.6288
Jul21,sd1,25,56783.382156720036,118887.24662162161,62103.86446490158,7.5776
Jul21,sd1,25,58553.94064665081,153663.8555463576,95109.9148997068,7.7312
Jul21,sd1,25,58553.94064665081,158996.27685546875,100442.33620881794,6.5536
Jul21,sd1,25,58553.94064665081,142199.96995192306,83646.02930527226,6.656000000000001
Jul21,sd1,25,58553.94064665081,151911.52791030533,93357.58726365452,6.7072
Jul21,sd1,25,58553.94064665081,146728.14289122136,88174.20224457055,6.7072
Jul21,sd1,25,58553.94064665081,111788.36945564515,53234.428808994344,6.348800000000001
Jul21,sd1,25,58553.94064665081,173008.19925742573,114454.25861077492,10.342400000000001
Jul21,sd1,25,58553.94064665081,100286.26571745562,41732.325070804814,8.652800000000001
Jul21,sd1,25,58553.94064665081,89460.93749999999,30906.996853349177,6.016
Jul21,sd1,25,58553.94064665081,100436.43904320987,41882.498396559065,6.2208000000000006
Jul21,sd1,25,59057.74591475707,136125.81286127167,77068.06694651459,4.4288
Jul21,sd1,25,59057.74591475707,144510.09702166065,85452.35110690357,7.091200000000001
Jul21,sd1,25,59057.74591475707,116614.20454545454,57556.458630697474,7.04
Jul21,sd1,25,59057.74591475707,126479.64015151515,67421.89423675809,6.7584
Jul21,sd1,25,59057.74591475707,161533.35813492062,102475.61222016354,6.4512
Jul21,sd1,25,59057.74591475707,92784.90538990825,33727.15947515118,5.5808
Jul21,sd1,25,59057.74591475707,102016.48246951218,42958.73655475511,6.2976
Jul21,sd1,25,59057.74591475707,132401.47485493228,73343.7289401752,13.2352
Jul21,sd1,25,57482.281017082096,104642.19281462584,47159.91179754375,7.526400000000001
Jul21,sd1,25,57482.281017082096,147738.6067708333,90256.32575375121,9.216000000000001
Jul21,sd1,25,57482.281017082096,117355.98169191918,59873.700674837084,7.6032
Jul21,sd1,25,57482.281017082096,100049.16277258567,42566.88175550357,8.217600000000001
Jul21,sd1,25,58123.665717357035,144661.9073275862,86538.24161022916,5.1968000000000005
Jul21,sd1,25,58123.665717357035,117633.33333333333,59509.667615976294,5.760000000000001
Jul21,sd1,25,58123.665717357035,111326.17997925311,53202.514261896074,6.1696
Jul21,sd1,25,58123.665717357035,112570.28290719696,54446.617189839926,6.7584
Jul21,sd1,25,58123.665717357035,117686.279296875,59562.613579517965,8.192
Jul21,sd1,25,58100.05506062642,136903.53393554688,78803.47887492046,6.5536
Jul21,sd1,25,58100.05506062642,135679.97101814515,77579.91595751874,12.697600000000001
Jul21,sd1,25,58100.05506062642,171142.62530193236,113042.57024130595,5.2992
Jul21,sd1,25,58100.05506062642,134354.35721544715,76254.30215482073,6.2976
Jul21,sd1,25,58100.05506062642,107077.80192669173,48977.7468660653,6.8096000000000005
Jul21,sd1,25,58100.05506062642,104405.83881578947,46305.783755163044,5.3504000000000005
Jul21,sd1,25,58100.05506062642,90411.14267676767,32311.087616141253,5.0688
Jul21,sd1,25,58100.05506062642,104461.34241615853,46361.287355532106,8.3968
Jul21,sd1,25,57464.69685167296,106528.00864361701,49063.31179194405,4.8128
Jul21,sd1,25,57464.69685167296,144488.54726702507,87023.85041535212,7.1424
Jul21,sd1,25,57464.69685167296,123214.119708238,65749.42285656504,11.1872
Jul21,sd1,25,57464.69685167296,143947.0486111111,86482.35175943814,13.824
Jul21,sd1,25,57464.69685167296,101958.83276255708,44494.13591088412,5.6064
Jul21,sd1,25,57464.69685167296,112721.65697674418,55256.96012507122,6.6048
Jul21,sd1,25,56598.30115662461,135171.14122928175,78572.84007265714,4.6336
Jul21,sd1,25,56598.30115662461,147962.83143939395,91364.53028276934,4.224
Jul21,sd1,25,57427.33096230553,106473.3676975945,49046.036735288966,7.4496
Jul21,sd1,25,57427.33096230553,127166.82879377432,69739.49783146879,6.5792
Jul21,sd1,25,57427.33096230553,128992.85239361702,71565.5214313115,6.016
Jul21,sd1,25,56286.301549017364,105752.67778268551,49466.37623366815,7.244800000000001
Jul21,sd1,25,56286.301549017364,110134.65447154471,53848.352922527345,6.2976
Jul21,sd1,25,56286.301549017364,87285.89173640167,30999.590187384303,6.1184
Jul21,sd1,25,57027.99414296034,131744.41606570513,74716.42192274478,7.9872000000000005
Jul21,sd1,25,57230.488938786504,148154.27026566755,90923.78132688106,9.3952
Jul21,sd1,25,57230.488938786504,159475.1871943765,102244.69825559002,20.9408
Jul21,sd1,25,57444.13599835916,98636.76697530865,41192.63097694949,10.368
Jul21,sd1,25,57444.13599835916,143855.24611398962,86411.11011563046,9.8816
Jul21,sd1,25,57444.13599835916,110008.52034395972,52564.38434560056,7.6288
Jul21,sd1,25,58683.79575091375,105660.52111950549,46976.72536859174,9.3184
Jul21,sd1,25,58683.79575091375,162083.45944309924,103399.6636921855,10.5728
Jul21,sd1,25,58683.79575091375,146742.5722064394,88058.77645552564,6.7584
Jul21,sd1,25,58683.79575091375,94345.0296336207,35661.23388270695,5.9392000000000005
Jul21,sd1,25,58683.79575091375,93965.44077510916,35281.645024195415,5.8624
Jul21,sd1,50,112459.90925723621,235915.5727230483,123455.66346581209,6.8864
Jul21,sd1,50,112459.90925723621,255768.30051369863,143308.39125646243,9.344000000000001
Jul21,sd1,50,112459.90925723621,201434.077710177,88974.16845294078,5.7856000000000005
Jul21,sd1,50,112329.2762892838,227938.80714980545,115609.53086052164,6.5792
Jul21,sd1,50,112329.2762892838,220182.8555610236,107853.5792717398,6.502400000000001
Jul21,sd1,50,112329.2762892838,235698.44761326857,123369.17132398476,7.9104
Jul21,sd1,50,112329.2762892838,242378.04594494047,130048.76965565667,8.601600000000001
Jul21,sd1,50,114914.13991727978,236951.422275641,122037.28235836122,9.984
Jul21,sd1,50,114914.13991727978,197934.31332236843,83020.17340508864,5.8368
Jul21,sd1,50,114914.13991727978,270536.12524224806,155621.9853249683,6.6048
Jul21,sd1,50,117055.17492565591,312505.79433652875,195450.61941087284,25.369600000000002
Jul21,sd1,50,117055.17492565591,264481.0956790123,147425.9207533564,6.2208000000000006
Jul21,sd1,50,117055.17492565591,249388.70809557772,132333.5331699218,17.945600000000002
Jul21,sd1,50,113771.64157003195,286243.6799463937,172472.03837636177,13.132800000000001
Jul21,sd1,50,113771.64157003195,292097.060934238,178325.41936420609,12.262400000000001
Jul21,sd1,50,113771.64157003195,261520.81274703558,147749.17117700365,6.4768
Jul21,sd1,50,113771.64157003195,191587.48183139536,77815.84026136341,6.6048
Jul21,sd1,50,113771.64157003195,227435.33828883496,113663.69671880301,5.2736
Jul21,sd1,50,113771.64157003195,178122.7384868421,64351.09691681016,4.864
Jul21,sd1,50,113771.64157003195,244571.1833200637,130799.54175003174,8.038400000000001
Jul21,sd1,50,116119.68770902928,270795.2880859375,154675.6003769082,4.9152000000000005
Jul21,sd1,50,116119.68770902928,207432.0023148148,91312.31460578552,5.5296
Jul21,sd1,50,116119.68770902928,225323.15340909088,109203.4657000616,6.195200000000001
Jul21,sd1,50,116119.68770902928,221547.73622047243,105428.04851144315,6.502400000000001
Jul21,sd1,50,116119.68770902928,217963.58366935482,101843.89596032554,7.936
Jul21,sd1,50,114645.05706861598,230882.10574572126,116237.04867710528,10.4704
Jul21,sd1,50,114645.05706861598,227889.48170731706,113244.42463870108,5.248
Jul21,sd1,50,114645.05706861598,197394.84089176828,82749.7838231523,8.3968
Jul21,sd1,50,114645.05706861598,241102.8963414634,126457.83927284743,5.248
Jul21,sd1,50,114645.05706861598,242005.2083333333,127360.15126471734,6.144
Jul21,sd1,50,114645.05706861598,305416.15785968024,190771.10079106427,14.4128
Jul21,sd1,50,114645.05706861598,191125.62189054728,76480.5648219313,5.1456
Jul21,sd1,50,114645.05706861598,214951.32398753896,100306.26691892298,8.217600000000001
Jul21,sd1,50,114645.05706861598,224928.47823319756,110283.42116458158,25.139200000000002
Jul21,sd1,50,114645.05706861598,209610.56472081217,94965.50765219619,5.043200000000001
Jul21,sd1,50,114881.87820025954,279029.2619284294,164147.3837281699,12.876800000000001
Jul21,sd1,50,114881.87820025954,245082.32060185185,130200.44240159231,6.912
Jul21,sd1,50,114881.87820025954,258083.91434262946,143202.0361423699,6.4256
Jul21,sd1,50,114881.87820025954,267361.4032451923,152479.5250449328,5.324800000000001
Jul21,sd1,50,114881.87820025954,234295.21668632075,119413.33848606121,5.4272
Jul21,sd1,50,114881.87820025954,322013.1566334356,207131.27843317605,8.345600000000001
Jul21,sd1,50,114881.87820025954,305960.136925795,191078.25872553547,7.244800000000001
Jul21,sd1,50,114881.87820025954,247897.03824626864,133015.1600460091,5.1456
Jul21,sd1,50,114881.87820025954,209789.96236910994,94908.0841688504,4.889600000000001
Jul21,sd1,50,114881.87820025954,230243.90994094487,115362.03174068533,6.502400000000001
Jul21,sd1,50,114881.87820025954,282443.4531932314,167561.5749929719,11.7248
Jul21,sd1,50,114881.87820025954,244185.47453703702,129303.59633677748,4.1472
Jul21,sd1,50,114469.68385087521,290367.2478281853,175897.5639773101,6.630400000000001
Jul21,sd1,50,114469.68385087521,247398.43749999997,132928.75364912476,4.992
Jul21,sd1,50,114469.68385087521,261518.9435840708,147049.2597331956,5.7856000000000005
Jul21,sd1,50,114469.68385087521,221716.93313953484,107247.24928865963,13.2096
Jul21,sd1,50,114469.68385087521,231481.3130938242,117011.62924294898,10.777600000000001
Jul21,sd1,50,116674.63742398244,225707.37447698743,109032.737053005,6.1184
Jul21,sd1,50,116674.63742398244,242649.25373134328,125974.61630736085,6.8608
Jul21,sd1,50,116674.63742398244,218528.81493506493,101854.1775110825,5.913600000000001
Jul21,sd1,50,116674.63742398244,234292.20715408804,117617.5697301056,12.2112
Jul21,sd1,50,116674.63742398244,228521.20535714284,111846.5679331604,6.0928
Jul21,sd1,50,116674.63742398244,232267.2248293515,115592.58740536906,7.500800000000001
Jul21,sd1,50,116674.63742398244,206543.07547814207,89868.43805415963,4.6848
Jul21,sd1,50,114155.01662556239,276877.56394787645,162722.54732231406,6.630400000000001
Jul21,sd1,50,114155.01662556239,307491.9270833333,193336.91045777092,7.680000000000001
Jul21,sd1,50,114155.01662556239,254510.44497282608,140355.4283472637,11.776
Jul21,sd1,50,114155.01662556239,283128.61328125,168973.5966556876,10.24
Jul21,sd1,50,114155.01662556239,245998.56428997612,131843.54766441372,10.7264
Jul21,sd1,50,114155.01662556239,253942.4512340764,139787.434608514,8.038400000000001
Jul21,sd1,50,113094.30194847808,238132.12131367292,125037.81936519484,9.5488
Jul21,sd1,50,113094.30194847808,255787.36521565495,142693.06326717685,8.0128
Jul21,sd1,50,113094.30194847808,263085.18266908213,149990.88072060404,5.2992
Jul21,sd1,50,113094.30194847808,201826.90797738693,88732.60602890885,10.1888
Jul21,sd1,50,112395.82974845722,259485.2289979757,147089.39924951846,6.3232
Jul21,sd1,50,112395.82974845722,279691.39234875445,167295.5626002972,7.1936
Jul21,sd1,50,112395.82974845722,286973.8328313253,174578.00308286806,6.3744000000000005
Jul21,sd1,50,112395.82974845722,310519.27649456525,198123.446746108,9.4208
Jul21,sd1,50,112395.82974845722,242797.3269628099,130401.49721435267,6.195200000000001
Jul21,sd1,50,112395.82974845722,301546.4964207048,189150.66667224758,5.8112
Jul21,sd1,50,112395.82974845722,177589.2857142857,65193.455965828485,6.9888
Jul21,sd1,50,112880.11487991955,290716.4486434108,177836.33376349125,6.6048
Jul21,sd1,50,112880.11487991955,262130.55173992674,149250.43686000718,13.9776
Jul21,sd1,50,112880.11487991955,229778.70997536945,116898.5950954499,5.1968000000000005
Jul21,sd1,50,112880.11487991955,336114.1954787234,223234.08059880382,6.016
Jul21,sd1,50,112880.11487991955,224867.73574561402,111987.62086569447,5.8368
Jul21,sd1,50,112880.11487991955,238969.3019701087,126089.18709018915,4.7104
Jul21,sd1,50,112880.11487991955,239592.73261655946,126712.6177366399,15.923200000000001
Jul21,sd1,50,115222.91523422733,356124.2461622807,240901.33092805336,5.8368
Jul21,sd1,50,115222.91523422733,257254.55729166663,142031.6420574393,4.6080000000000005
Jul21,sd1,50,115222.91523422733,283161.0704787234,167938.15524449607,6.016
Jul21,sd1,50,113484.34123279751,231218.43434343435,117734.09311063684,7.6032
Jul21,sd1,50,113484.34123279751,301964.72434497817,188480.38311218066,5.8624
Jul21,sd1,50,113484.34123279751,250677.88874570446,137193.54751290695,7.4496
Jul21,sd1,50,113484.34123279751,253628.87912326388,140144.53789046637,7.372800000000001
Jul21,sd1,50,113287.45947985745,282072.5712159864,168785.11173612892,7.526400000000001
Jul21,sd1,50,113287.45947985745,331462.07616396755,218174.61668411008,6.3232
Jul21,sd1,50,113287.45947985745,285390.625,172103.16552014253,6.4
Jul21,sd1,50,113287.45947985745,309008.3312988281,195720.87181897066,6.5536
Jul21,sd1,50,113287.45947985745,293335.15625,180047.69677014253,6.4
Jul21,sd1,50,113287.45947985745,207957.84505208334,94670.38557222589,6.144
Jul21,sd1,50,113287.45947985745,193313.32859848483,80025.86911862738,8.448
Jul21,sd1,50,113287.45947985745,177592.28302401747,64304.82354416001,5.8624
Jul21,sd1,50,113287.45947985745,196539.35185185185,83251.8923719944,6.2208000000000006
Jul21,sd1,50,111255.32490547739,263539.20118343196,152283.87627795455,4.3264000000000005
Jul21,sd1,50,111255.32490547739,277340.8348880597,166085.5099825823,6.8608
Jul21,sd1,50,111255.32490547739,219147.76702425373,107892.44211877634,6.8608
Jul21,sd1,50,111255.32490547739,238696.875,127441.55009452261,6.4
Jul21,sd1,50,111255.32490547739,309885.0265688259,198629.70166334847,6.3232
Jul21,sd1,50,111255.32490547739,173281.7950581395,62026.47015266212,5.5040000000000004
Jul21,sd1,50,111255.32490547739,191653.37343096233,80398.04852548493,6.1184
Jul21,sd1,50,111255.32490547739,252918.03864314113,141662.71373766375,12.876800000000001
Jul21,sd1,50,115021.66603574909,211997.2766285211,96975.610592772,7.2704
Jul21,sd1,50,115021.66603574909,292664.7466454802,177643.08060973114,9.0624
Jul21,sd1,50,115021.66603574909,233199.60937499997,118177.94333925088,7.680000000000001
Jul21,sd1,50,113071.39989612134,284643.6298076923,171572.22991157096,4.992
Jul21,sd1,50,113071.39989612134,225107.1068548387,112035.70695871736,5.5552
Jul21,sd1,50,113071.39989612134,217790.72473404254,104719.3248379212,6.016
Jul21,sd1,50,113071.39989612134,225636.0294117647,112564.62951564336,6.5280000000000005
Jul21,sd1,50,113071.39989612134,228792.75244299672,115721.35254687538,7.8592
Jul21,sd1,50,114010.51928740651,300855.96100101626,186845.44171360973,12.5952
Jul21,sd1,50,114010.51928740651,272484.18328220857,158473.66399480205,12.5184
Jul21,sd1,50,114010.51928740651,262164.3165650406,148153.7972776341,6.2976
Jul21,sd1,50,114010.51928740651,224757.6904296875,110747.17114228099,6.5536
Jul21,sd1,50,114010.51928740651,198351.7957089552,84341.2764215487,5.1456
Jul21,sd1,50,114010.51928740651,181961.27172459892,67950.75243719241,4.7872
Jul21,sd1,50,114010.51928740651,211636.89864309208,97626.37935568557,7.7824
Jul21,sd1,50,115765.92269962058,233997.971339779,118232.04864015842,4.6336
Jul21,sd1,50,115765.92269962058,274309.1643258427,158543.2416262221,6.8352
Jul21,sd1,50,115765.92269962058,265405.62055687205,149639.69785725145,10.8032
Jul21,sd1,50,115765.92269962058,309924.1641068053,194158.2414071847,13.5424
Jul21,sd1,50,115765.92269962058,211595.59461805556,95829.67191843498,5.5296
Jul21,sd1,50,115765.92269962058,234895.9400614754,119130.01736185483,6.2464
Jul21,sd1,50,113269.31184964052,287124.0234375,173854.7115878595,4.5056
Jul21,sd1,50,113269.31184964052,308505.68602071004,195236.37417106953,4.3264000000000005
Jul21,sd1,50,115412.98179732039,231306.4236111111,115893.4418137907,7.1424
Jul21,sd1,50,115412.98179732039,271391.7590725806,155978.77727526022,6.348800000000001
Jul21,sd1,50,115412.98179732039,264395.2350788288,148982.25328150843,5.6832
Jul21,sd1,50,114572.86379493221,223790.71514423078,109217.85134929857,6.656000000000001
Jul21,sd1,50,114572.86379493221,241577.58851931329,127004.72472438107,5.9648
Jul21,sd1,50,114572.86379493221,172099.05011013214,57526.18631519993,5.8112
Jul21,sd1,50,114025.6736948767,266803.2997532895,152777.62605841277,7.7824
Jul21,sd1,50,114025.6736948767,297814.500188253,183788.82649337628,8.4992
Jul21,sd1,50,114233.81442522342,295049.8575498575,180816.0431246341,8.9856
Jul21,sd1,50,114233.81442522342,323183.7156679151,208949.9012426917,20.5056
Jul21,sd1,50,113509.06922520592,207316.24681122447,93807.17758601854,10.0352
Jul21,sd1,50,113509.06922520592,264251.61210317456,150742.54287796863,9.6768
Jul21,sd1,50,113509.06922520592,221676.37477915193,108167.305553946,7.244800000000001
Jul21,sd1,50,114988.92391951197,204195.11274857953,89206.18882906756,9.0112
Jul21,sd1,50,114988.92391951197,298114.25024224806,183125.3263227361,6.6048
Jul21,sd1,50,114988.92391951197,199783.185206422,84794.26128691003,5.5808
Jul21,sd1,50,114988.92391951197,191453.37586009174,76464.45194057976,5.5808
Jul25,10sd1,25,58067.20983213429,176307.4741242038,118240.26429206952,4.0192000000000005
Jul25,10sd1,25,58067.20983213429,195891.14269578314,137823.93286364886,4.2496
Jul25,10sd1,25,56622.81512080959,168914.9639423077,112292.1488214981,3.3280000000000003
Jul25,10sd1,25,56622.81512080959,121132.49663072776,64509.68150991818,9.4976
Jul25,10sd1,25,55558.8685000651,173797.8284940945,118238.95999402938,6.502400000000001
Jul25,10sd1,25,53829.12383059067,168225.47238372092,114396.34855313024,5.5040000000000004
Jul25,10sd1,25,56538.16726738893,143021.91840277778,86483.75113538885,3.6864000000000003
Jul25,10sd1,25,56538.16726738893,209070.87053571426,152532.70326832533,5.376
Jul25,10sd1,25,57844.27976186989,194809.08360128614,136964.80383941624,7.961600000000001
Jul25,10sd1,25,57844.27976186989,239178.693543257,181334.4137813871,10.0608
Jul25,10sd1,25,57844.27976186989,216708.51031553396,158864.23055366406,7.9104
Jul25,10sd1,25,57844.27976186989,207396.42518939392,149552.14542752402,5.0688
