intensity,area,date,rbs,mean_bg,exposure_ms,rescaled_intensity
249647.63016322628,5.1968000000000005,20170725,10sd1,116426.43849044963,50,499295.26032645255
303686.8530552996,5.2224,20170725,10sd1,116426.43849044963,50,607373.7061105992
193923.00660653028,5.1968000000000005,20170725,10sd1,116426.43849044963,50,387846.01321306056
187125.9926356899,8.1152,20170725,10sd1,113926.71620574268,50,374251.9852713798
208155.8348449574,5.7344,20170725,10sd1,113926.71620574268,50,416311.6696899148
236074.82275512168,5.8624,20170725,10sd1,114761.89053448079,50,472149.64551024337
203315.5626996447,3.8912,20170725,10sd1,114761.89053448079,50,406631.1253992894
213169.1315677018,32.870400000000004,20170725,10sd1,114761.89053448079,50,426338.2631354036
219956.30567695783,5.8368,20170725,10sd1,114761.89053448079,50,439912.61135391565
162372.62808309367,7.244800000000001,20170725,10sd1,114761.89053448079,50,324745.25616618735
180771.38579657034,6.1184,20170725,10sd1,114741.0638375772,50,361542.7715931407
204815.75725508493,7.654400000000001,20170725,10sd1,117274.37760219244,50,409631.51451016986
212323.62309740204,3.8656,20170725,10sd1,116390.36243625822,50,424647.2461948041
230626.82521135156,4.4032,20170725,10sd1,121916.24545312075,50,461253.6504227031
154364.4873268589,5.171200000000001,20170725,10sd1,113903.20129095584,50,308728.9746537178
