area,intensity,date,rbs,mean_bg,exposure_ms,replicate_number,rescaled_intensity
5.2992,156707.62802312805,20171010,sd0,119165.73626775613,25,2,75083.78351074384
7.6032,171316.8288475426,20171010,sd0,119165.73626775613,25,2,104302.18515957295
8.2944,246653.84867348746,20171010,sd0,119165.73626775613,25,2,254976.22481146266
4.3776,190091.97818470077,20171010,sd0,119165.73626775613,25,2,141852.48383388927
6.1184,279174.0500575596,20171010,sd0,119165.73626775613,25,2,320016.62757960695
4.5568,241276.5766242029,20171010,sd0,119165.73626775613,25,2,244221.68071289352
1.7664000000000002,269736.1230204531,20171010,sd0,119165.73626775613,25,2,301140.7735053939
4.8128,224966.76159385862,20171010,sd0,119165.73626775613,25,2,211602.05065220498
2.1248,155580.99015742535,20171010,sd0,119165.73626775613,25,2,72830.50777933843
5.504,189164.57470837294,20171010,sd0,119165.73626775613,25,2,139997.6768812336
6.2208000000000006,184284.95924860286,20171010,sd0,119165.73626775613,25,2,130238.44596169345
6.4,179150.4432852595,20171010,sd0,119165.73626775613,25,2,119969.41403500675
5.9904,213120.9385639584,20171010,sd0,119165.73626775613,25,2,187910.40459240452
9.728,166534.81357200124,20171010,sd0,119165.73626775613,25,2,94738.15460849021
6.7328,178362.78328230718,20171010,sd0,119165.73626775613,25,2,118394.0940291021
5.8368,174906.27118075467,20171010,sd0,119165.73626775613,25,2,111481.06982599707
9.0112,162451.94207933205,20171010,sd0,119165.73626775613,25,2,86572.41162315183
11.904000000000002,161938.37562879088,20171010,sd0,113043.44356438796,25,2,97789.86412880584
8.217600000000001,151439.66510532956,20171010,sd0,113043.44356438796,25,2,76792.44308188322
5.9136000000000015,169631.94715134086,20171010,sd0,113043.44356438796,25,2,113177.00717390582
7.296,177392.33649219442,20171010,sd0,113043.44356438796,25,2,128697.78585561292
11.4688,166145.77028905856,20171010,sd0,113043.44356438796,25,2,106204.65344934123
7.552,168171.60990092868,20171010,sd0,113043.44356438796,25,2,110256.33267308146
6.8608,202067.28760631505,20171010,sd0,113043.44356438796,25,2,178047.68808385415
13.4656,177384.2589595259,20171010,sd0,113043.44356438796,25,2,128681.6307902759
6.9632000000000005,172897.95714389678,20171010,sd0,113043.44356438796,25,2,119709.02715901766
8.6784,208517.11982470928,20171010,sd0,113043.44356438796,25,2,190947.35252064266
15.2576,183189.60966556013,20171010,sd0,113043.44356438796,25,2,140292.33220234435
8.2688,154558.53997188233,20171010,sd0,113043.44356438796,25,2,83030.19281498875
5.4784000000000015,160266.05996422522,20171010,sd0,113043.44356438796,25,2,94445.23279967453
6.4,143799.80733818837,20171010,sd0,113043.44356438796,25,2,61512.727547600836
5.5296,167585.17252327446,20171010,sd0,110809.37559217123,25,2,113551.59386220647
6.1184,151315.54533798064,20171010,sd0,110809.37559217123,25,2,81012.33949161883
7.9104,148608.97691991378,20171010,sd0,110809.37559217123,25,2,75599.2026554851
6.8608,157977.39898881598,20171010,sd0,110809.37559217123,25,2,94336.04679328953
15.0784,177865.35058775765,20171010,sd0,110809.37559217123,25,2,134111.94999117285
11.52,179279.78713732876,20171010,sd0,110809.37559217123,25,2,136940.82309031507
4.0704,202056.92493896448,20171010,sd0,110809.37559217123,25,2,182495.0986935865
4.8128,181601.6246128279,20171010,sd0,110809.37559217123,25,2,141584.49804131335
4.8384,173503.43244682456,20171010,sd0,110809.37559217123,25,2,125388.11370930666
17.8688,173117.4145775226,20171010,sd0,110809.37559217123,25,2,124616.07797070275
16.5376,212238.36626913366,20171010,sd0,110809.37559217123,25,2,202857.98135392487
4.8896000000000015,158829.3125900049,20171010,sd0,100072.98435565086,25,2,117512.65646870811
7.6288,158861.2198614508,20171010,sd0,100072.98435565086,25,2,117576.4710115999
8.345600000000001,166223.69601263726,20171010,sd0,100072.98435565086,25,2,132301.4233139728
10.0608,156002.83301511663,20171010,sd0,100072.98435565086,25,2,111859.69731893153
6.8096000000000005,175817.65075030288,20171010,sd0,100072.98435565086,25,2,151489.33278930406
5.6832,170985.11079122373,20171010,sd0,100072.98435565086,25,2,141824.25287114576
6.144,197713.70730085272,20171010,sd0,100072.98435565086,25,2,195281.44589040373
28.7232,163021.9805154526,20171010,sd0,100072.98435565086,25,2,125897.9923196035
4.6080000000000005,151392.6509342248,20171010,sd0,100072.98435565086,25,2,102639.33315714789
11.136,170864.9304144867,20171010,sd0,100072.98435565086,25,2,141583.8921176717
9.728,177584.43153838415,20171010,sd0,100072.98435565086,25,2,155022.89436546658
7.9872,159160.73347388933,20171010,sd0,100072.98435565086,25,2,118175.49823647695
8.5504,163155.06837345686,20171010,sd0,111817.185455895,25,2,102675.76583512372
11.648,165067.61346134645,20171010,sd0,111817.185455895,25,2,106500.85601090289
3.3792,178454.20160758524,20171010,sd0,111817.185455895,25,2,133274.0323033805
16.512,179834.1349311221,20171010,sd0,111817.185455895,25,2,136033.8989504542
6.0928,182629.35386561172,20171010,sd0,111817.185455895,25,2,141624.33681943343
5.504,190781.46051073933,20171010,sd0,111817.185455895,25,2,157928.55010968866
9.9328,185901.02463487684,20171010,sd0,111817.185455895,25,2,148167.67835796368
19.5328,169799.80608069288,20171010,sd0,111817.185455895,25,2,115965.24124959577
9.4976,162305.24050115413,20171010,sd0,111817.185455895,25,2,100976.11009051825
11.008,159361.66453786456,20171010,sd0,111817.185455895,25,2,95088.95816393913
8.2688,176797.82179311875,20171010,sd0,111817.185455895,25,2,129961.27267444751
9.088,169575.77675055974,20171010,sd0,111817.185455895,25,2,115517.18258932949
14.208,172867.64568351247,20171010,sd0,111817.185455895,25,2,122100.92045523494
11.2896,167985.61066575206,20171010,sd0,111817.185455895,25,2,112336.85041971412
7.167999999999999,176110.3268986443,20171010,sd0,114708.13641433555,25,2,122804.3809686175
8.7296,209181.5552995334,20171010,sd0,114708.13641433555,25,2,188946.83777039568
8.1152,198533.26238731085,20171010,sd0,114708.13641433555,25,2,167650.25194595061
6.4512,207814.76445482764,20171010,sd0,114708.13641433555,25,2,186213.25608098423
7.1936,192078.942722811,20171010,sd0,114708.13641433555,25,2,154741.61261695094
7.8848,182196.6446401956,20171010,sd0,114708.13641433555,25,2,134977.0164517201
9.728,190382.48443528355,20171010,sd0,114708.13641433555,25,2,151348.696041896
13.6704,195647.57871531983,20171010,sd0,114708.13641433555,25,2,161878.88460196857
5.6064,160375.7378365489,20171010,sd0,114708.13641433555,25,2,91335.20284442675
5.8624,184423.79390283392,20171010,sd0,114708.13641433555,25,2,139431.31497699674
5.0944,213918.81390666528,20171010,sd0,114708.13641433555,25,2,198421.35498465947
11.008,168513.1840660125,20171010,sd0,117753.53033462368,25,2,101519.30746277765
14.7968,201763.573203724,20171010,sd0,117753.53033462368,25,2,168020.0857382006
7.5776,281772.5126128464,20171010,sd0,117753.53033462368,25,2,328037.9645564454
6.5024000000000015,179221.0883608184,20171010,sd0,117753.53033462368,25,2,122935.11605238944
22.0928,198019.60183493872,20171010,sd0,117753.53033462368,25,2,160532.14300063008
5.1456,201702.8384122538,20171010,sd0,117753.53033462368,25,2,167898.61615526024
19.6608,182262.2957777124,20171010,sd0,117753.53033462368,25,2,129017.53088617744
7.7824,174174.83866186114,20171010,sd0,117753.53033462368,25,2,112842.61665447493
8.0896,157934.38364452613,20171010,sd0,115493.18530535615,25,2,84882.39667833995
7.6288,210244.56340682128,20171010,sd0,115493.18530535615,25,2,189502.75620293024
4.9664,202077.56710683266,20171010,sd0,115493.18530535615,25,2,173168.76360295303
7.1936,195868.7741147813,20171010,sd0,115493.18530535615,25,2,160751.17761885028
5.171200000000002,155440.30864488686,20171010,sd0,115493.18530535615,25,2,79894.24667906141
8.2688,177586.88860334406,20171010,sd0,115493.18530535615,25,2,124187.40659597583
9.6,157626.54127613775,20171010,sd0,104411.94129489377,25,2,106429.19996248797
10.1888,177959.83114681358,20171010,sd0,104411.94129489377,25,2,147095.77970383962
5.247999999999999,138853.67643198653,20171010,sd0,104411.94129489377,25,2,68883.47027418553
5.0432000000000015,182388.00905999614,20171010,sd0,104411.94129489377,25,2,155952.13553020475
12.8768,196277.10140470514,20171010,sd0,104411.94129489377,25,2,183730.32021962275
10.5984,161774.4370298332,20171010,sd0,104411.94129489377,25,2,114724.99146987888
9.5744,185692.3580605389,20171010,sd0,104411.94129489377,25,2,162560.8335312903
6.784000000000002,204609.31107108828,20171010,sd0,104411.94129489377,25,2,200394.73955238902
6.0672000000000015,185030.31996653284,20171010,sd0,102287.51116624461,25,2,165485.61760057646
10.495999999999999,145948.09755117138,20171010,sd0,102287.51116624461,25,2,87321.17276985353
7.7056,165646.77555215303,20171010,sd0,102287.51116624461,25,2,126718.52877181684
7.219200000000002,147303.5418058967,20171010,sd0,102287.51116624461,25,2,90032.06127930418
6.016,169635.0692203329,20171010,sd0,102287.51116624461,25,2,134695.11610817656
7.8592,159727.12501975315,20171010,sd0,102287.51116624461,25,2,114879.22770701707
10.5216,168799.48839775642,20171010,sd0,102287.51116624461,25,2,133023.9544630236
4.6336,155313.5473136145,20171010,sd0,102287.51116624461,25,2,106052.07229473974
9.8048,166699.756060699,20171010,sd0,102287.51116624461,25,2,128824.48978890877
9.5232,175559.5661916064,20171010,sd0,102287.51116624461,25,2,146544.11005072357
10.1632,202520.73563653685,20170719,sd2,105077.49865652158,50,0,97443.23698001527
19.9424,210288.79311405309,20170719,sd2,105077.49865652158,50,0,105211.29445753149
5.4272,206735.21598471262,20170719,sd2,105077.49865652158,50,0,101657.71732819102
5.376,179083.1705147569,20170719,sd2,105077.49865652158,50,0,74005.67185823532
5.7344,182508.71178479772,20170719,sd2,108354.08467888102,50,0,74154.6271059167
8.345600000000001,188080.5643451704,20170719,sd2,108354.08467888102,50,0,79726.47966628938
4.8128,196302.6461990761,20170719,sd2,108354.08467888102,50,0,87948.56152019506
6.2976,186167.16994371856,20170719,sd2,108354.08467888102,50,0,77813.08526483754
5.9648,193783.23945788605,20170719,sd2,110810.07763017436,50,0,82973.1618277117
4.9152000000000005,252189.42920283054,20170719,sd2,110810.07763017436,50,0,141379.3515726562
6.2464,195667.95367323112,20170719,sd2,110810.07763017436,50,0,84857.87604305678
4.0704,258201.52273641093,20170719,sd2,110810.07763017436,50,0,147391.44510623656
5.4784000000000015,269821.2263023736,20170719,sd2,110810.07763017436,50,0,159011.14867219923
3.7632,200798.5001148547,20170719,sd2,110810.07763017436,50,0,89988.42248468033
6.7072,209230.6160474013,20170719,sd2,110810.07763017436,50,0,98420.53841722693
6.3232,192943.86289957367,20170719,sd2,110810.07763017436,50,0,82133.7852693993
5.7856000000000005,194353.83917065628,20170719,sd2,110810.07763017436,50,0,83543.76154048192
2.688,209482.3266103209,20170719,sd2,110810.07763017436,50,0,98672.24898014654
5.8368,199486.65307335672,20170719,sd2,109924.64121785018,50,0,89562.01185550654
9.0368,277897.92879568576,20170719,sd2,109924.64121785018,50,0,167973.28757783558
5.888,179312.89137682316,20170719,sd2,109924.64121785018,50,0,69388.25015897298
8.5504,209091.9934567748,20170719,sd2,109924.64121785018,50,0,99167.35223892462
3.4560000000000004,303124.5335090189,20170719,sd2,107593.59155617082,50,0,195530.94195284805
7.7312,265677.1570081004,20170719,sd2,107593.59155617082,50,0,158083.56545192958
3.1232,190988.3774965074,20170719,sd2,107593.59155617082,50,0,83394.78594033657
8.473600000000001,236604.5304011141,20170719,sd2,107593.59155617082,50,0,129010.93884494329
7.4496,212660.341243754,20170719,sd2,107593.59155617082,50,0,105066.74968758317
3.1488,237391.9583554037,20170719,sd2,107593.59155617082,50,0,129798.36679923288
5.8624,219198.68049316347,20170719,sd2,107593.59155617082,50,0,111605.08893699264
3.1232,177064.91382323977,20170719,sd2,107593.59155617082,50,0,69471.32226706894
10.5728,176595.33889933836,20170719,sd2,107593.59155617082,50,0,69001.74734316753
5.9392000000000005,251915.5615989991,20170719,sd2,107593.59155617082,50,0,144321.9700428283
12.5184,160854.7651814606,20170719,sd2,107593.59155617082,50,0,53261.17362528977
5.4272,213058.09567737926,20170719,sd2,107593.59155617082,50,0,105464.50412120843
4.6848,169832.38742719762,20170719,sd2,107593.59155617082,50,0,62238.79587102679
12.7744,160872.6812834423,20170719,sd2,111568.58355122423,50,0,49304.09773221807
6.7328,184959.05885061546,20170719,sd2,111568.58355122423,50,0,73390.47529939123
6.272,168513.9331656351,20170719,sd2,111568.58355122423,50,0,56945.349614410865
5.7856000000000005,321699.6473777152,20170719,sd2,111568.58355122423,50,0,210131.06382649098
8.064,202339.70768924823,20170719,sd2,111568.58355122423,50,0,90771.124138024
5.5552,279682.2503299142,20170719,sd2,111568.58355122423,50,0,168113.66677869
5.0944,204412.50816800745,20170719,sd2,111568.58355122423,50,0,92843.92461678322
11.7504,207152.86337492254,20170719,sd2,111568.58355122423,50,0,95584.2798236983
5.2224,205222.13801696652,20170719,sd2,111568.58355122423,50,0,93653.55446574227
5.3504000000000005,212961.01698201953,20170719,sd2,107388.12458888463,50,0,105572.89239313491
12.6976,211587.93440929468,20170719,sd2,107388.12458888463,50,0,104199.80982041005
2.9184,253271.11084360039,20170719,sd2,107388.12458888463,50,0,145882.98625471577
7.1936,219230.0766536647,20170719,sd2,107388.12458888463,50,0,111841.95206478007
4.1216,211700.41819266297,20170719,sd2,107388.12458888463,50,0,104312.29360377834
4.224,185981.79595149762,20170719,sd2,109566.16590288591,50,0,76415.63004861171
4.5312,209808.396417019,20170719,sd2,109566.16590288591,50,0,100242.23051413307
4.3776,222997.5273318866,20170719,sd2,109566.16590288591,50,0,113431.3614290007
4.5568,193888.94046913687,20170719,sd2,109566.16590288591,50,0,84322.77456625094
8.832,182086.49466186206,20170719,sd2,109566.16590288591,50,0,72520.32875897615
5.4016,194223.55664557434,20170719,sd2,109566.16590288591,50,0,84657.39074268843
7.3216,182054.70966662228,20170719,sd2,109566.16590288591,50,0,72488.54376373636
15.8976,258957.1527664044,20170719,sd2,108673.15278693357,50,0,150283.99997947086
3.2,182072.3610746551,20170719,sd2,108673.15278693357,50,0,73399.20828772154
9.3184,214223.53148904,20170719,sd2,108673.15278693357,50,0,105550.37870210643
5.0944,228748.6218333478,20170719,sd2,108673.15278693357,50,0,120075.46904641423
5.7344,166746.30442692965,20170719,sd2,108673.15278693357,50,0,58073.151639996075
3.3024,255730.76357355426,20170719,sd2,108673.15278693357,50,0,147057.6107866207
4.7104,211484.53402009452,20170719,sd2,108673.15278693357,50,0,102811.38123316094
7.4239999999999995,194696.83537853856,20170719,sd2,109616.85702189695,50,0,85079.9783566416
6.5536,197122.5611073653,20170719,sd2,109616.85702189695,50,0,87505.70408546836
5.6832,163374.2298257512,20170719,sd2,109616.85702189695,50,0,53757.37280385423
4.48,184064.86342300664,20170719,sd2,109616.85702189695,50,0,74448.00640110968
9.856,172642.79487127106,20170719,sd2,109616.85702189695,50,0,63025.93784937411
9.728,201352.69992919415,20170719,sd2,109616.85702189695,50,0,91735.8429072972
3.3792,223596.88333241906,20170719,sd2,109616.85702189695,50,0,113980.02631052211
3.4304,214952.27981551568,20170719,sd2,109616.85702189695,50,0,105335.42279361872
4.0704,272014.50076654146,20170719,sd2,109616.85702189695,50,0,162397.6437446445
2.8160000000000003,244044.23659994683,20170719,sd2,111736.02915255056,50,0,132308.20744739627
4.9152000000000005,229704.31245730966,20170719,sd2,111736.02915255056,50,0,117968.2833047591
5.0944,202627.38722410172,20170719,sd2,111736.02915255056,50,0,90891.35807155115
4.9664,187466.48986748548,20170719,sd2,111736.02915255056,50,0,75730.46071493492
2.2016,285314.5051253201,20170719,sd2,111736.02915255056,50,0,173578.47597276955
5.8624,221185.5631487625,20170719,sd2,111736.02915255056,50,0,109449.53399621195
8.8064,162641.3718573151,20170719,sd2,111736.02915255056,50,0,50905.34270476454
7.6800000000000015,213912.66762261407,20170719,sd2,111736.02915255056,50,0,102176.63847006351
8.576,262488.13212608267,20170719,sd2,111736.02915255056,50,0,150752.1029735321
2.5088,284996.74163029913,20170719,sd2,111736.02915255056,50,0,173260.71247774857
3.5328000000000004,166358.99664448612,20170719,sd2,111736.02915255056,50,0,54622.96749193556
10.0864,223338.84674752786,20170719,sd2,111736.02915255056,50,0,111602.8175949773
6.8608,189028.5684901617,20170719,sd2,107906.12625510883,50,0,81122.44223505288
3.6608,237272.73641946,20170719,sd2,107906.12625510883,50,0,129366.61016435118
9.5744,211922.69348456775,20170719,sd2,107906.12625510883,50,0,104016.56722945892
6.5792,179308.755167003,20170719,sd2,107906.12625510883,50,0,71402.62891189416
7.1168000000000005,232044.4250255561,20170719,sd2,107906.12625510883,50,0,124138.29877044726
13.8496,225622.15707555265,20170719,sd2,107906.12625510883,50,0,117716.03082044382
6.4,181181.35775369522,20170719,sd2,107906.12625510883,50,0,73275.23149858639
5.4784000000000015,164642.80814469376,20170719,sd2,107906.12625510883,50,0,56736.68188958493
3.8912,254919.9372102749,20170719,sd2,107906.12625510883,50,0,147013.81095516606
10.3168,237655.3040871451,20170719,sd2,110498.13173526668,50,0,127157.17235187843
4.3776,207182.1492967475,20170719,sd2,110498.13173526668,50,0,96684.01756148081
5.0432000000000015,202113.87653370344,20170719,sd2,110498.13173526668,50,0,91615.74479843676
3.5072,297002.47571909626,20170719,sd2,110498.13173526668,50,0,186504.34398382957
4.3776,199116.08950698448,20170719,sd2,110498.13173526668,50,0,88617.95777171779
7.065600000000001,227273.6578242327,20170719,sd2,110498.13173526668,50,0,116775.52608896601
6.9888,202128.8150666617,20170719,sd2,110498.13173526668,50,0,91630.68333139499
4.4032,227149.09613937058,20170719,sd2,110498.13173526668,50,0,116650.9644041039
4.6592,242150.70864357875,20170719,sd2,110498.13173526668,50,0,131652.57690831207
5.8112,187285.64366250433,20170719,sd2,107208.97181421738,50,0,80076.67184828695
11.3664,189327.76371405055,20170719,sd2,107208.97181421738,50,0,82118.79189983317
17.4592,201245.4983139413,20170719,sd2,107208.97181421738,50,0,94036.52649972393
1.7152,138951.33500457654,20170719,sd2,107208.97181421738,50,0,31742.36319035916
8.217600000000001,195732.24616572962,20170719,sd2,107208.97181421738,50,0,88523.27435151226
15.7184,181222.02498783421,20170719,sd2,104842.23388094493,50,0,76379.79110688929
15.872,186267.72881704386,20170719,sd2,104842.23388094493,50,0,81425.49493609893
5.7088,177727.05963715113,20170719,sd2,104842.23388094493,50,0,72884.8257562062
9.8048,221125.436525542,20170719,sd2,104842.23388094493,50,0,116283.20264459707
14.8992,201905.95143300595,20170719,sd2,104842.23388094493,50,0,97063.71755206102
8.4224,192204.36084889786,20170719,sd2,104842.23388094493,50,0,87362.12696795294
2.6624000000000003,227155.12602710762,20170719,sd2,104842.23388094493,50,0,122312.89214616269
7.552,223185.32982037333,20170719,sd2,104842.23388094493,50,0,118343.0959394284
8.908800000000003,165800.34669359255,20170719,sd2,104842.23388094493,50,0,60958.112812647625
6.4768,179613.4554020791,20170719,sd2,108030.06210838909,50,0,71583.39329369001
5.171200000000002,195347.91385649922,20170719,sd2,108030.06210838909,50,0,87317.85174811013
4.992,236125.5638344417,20170719,sd2,108030.06210838909,50,0,128095.50172605264
3.7632,227930.74047079647,20170719,sd2,108030.06210838909,50,0,119900.67836240739
4.4032,209817.3390887996,20170719,sd2,108030.06210838909,50,0,101787.27698041052
7.4239999999999995,195888.21249190238,20170719,sd2,108030.06210838909,50,0,87858.15038351329
7.8336000000000015,259249.1305054789,20170719,sd2,108030.06210838909,50,0,151219.06839708984
4.1984,202169.83441910503,20170719,sd2,108030.06210838909,50,0,94139.77231071593
4.224,228564.46685377372,20170719,sd2,108030.06210838909,50,0,120534.40474538463
4.992,242420.30426304808,20170719,sd2,107094.17577948203,50,0,135326.12848356605
6.630400000000002,193904.86584990312,20170719,sd2,107094.17577948203,50,0,86810.69007042109
6.7072,229340.2210494076,20170719,sd2,107094.17577948203,50,0,122246.04526992557
5.6064,188207.6081802788,20170719,sd2,107094.17577948203,50,0,81113.43240079677
6.4,162596.06576700154,20170719,sd2,107094.17577948203,50,0,55501.889987519506
4.7872,213472.39649650673,20170719,sd2,107094.17577948203,50,0,106378.2207170247
11.8528,185766.4544060691,20170719,sd2,107094.17577948203,50,0,78672.27862658707
5.9136000000000015,243110.67949016942,20170719,sd2,108688.82866038807,50,0,134421.85082978135
3.4048000000000003,191182.4415569902,20170719,sd2,108688.82866038807,50,0,82493.61289660214
3.8144,255955.21893109533,20170719,sd2,108688.82866038807,50,0,147266.39027070726
5.7856000000000005,219126.2863676289,20170719,sd2,108688.82866038807,50,0,110437.45770724083
8.8832,198791.6232272299,20170719,sd2,108688.82866038807,50,0,90102.79456684184
4.7872,266948.3324748252,20170719,sd2,108688.82866038807,50,0,158259.50381443714
2.6624000000000003,206654.39830312165,20170719,sd2,108688.82866038807,50,0,97965.56964273358
20.352,220594.87750868828,20170719,sd2,108688.82866038807,50,0,111906.0488483002
7.552,238852.13873393642,20170719,sd2,110134.95905378232,50,0,128717.1796801541
3.1232,243276.94090999122,20170719,sd2,110134.95905378232,50,0,133141.98185620888
15.6416,238791.23940683875,20170719,sd2,110134.95905378232,50,0,128656.28035305644
10.3936,174499.16643550692,20170719,sd2,110134.95905378232,50,0,64364.20738172459
4.992,228096.95799236925,20170719,sd2,110134.95905378232,50,0,117961.99893858694
4.4288,224622.76440370124,20170719,sd2,110134.95905378232,50,0,114487.80534991893
6.8608,171859.4992688506,20170719,sd2,106669.18536792918,50,0,65190.31390092142
5.6320000000000014,175266.34758870106,20170719,sd2,106669.18536792918,50,0,68597.16222077188
3.84,218703.68812877816,20170719,sd2,106669.18536792918,50,0,112034.50276084898
12.0064,246712.30763483106,20170719,sd2,106669.18536792918,50,0,140043.1222669019
6.0416,244106.2423137865,20170719,sd2,106669.18536792918,50,0,137437.0569458573
5.0944,213793.192142438,20170719,sd2,106669.18536792918,50,0,107124.00677450882
9.8048,170090.25302200948,20170719,sd2,106669.18536792918,50,0,63421.067654080296
2.8928000000000003,301072.20307951875,20170719,sd2,106669.18536792918,50,0,194403.01771158955
5.5552,167727.9200861494,20171017,sd0,112020.90765321537,25,5,111414.02486586804
6.7072,210569.53730893397,20171017,sd0,112108.56494953402,25,5,196921.9447187999
7.0144,124864.25677215475,20171017,sd0,112108.56494953402,25,5,25511.38364524147
5.7344,144563.33762243052,20171017,sd0,112764.38674996488,25,5,63597.901744931296
2.1248,262137.73705445032,20171017,sd0,112764.38674996488,25,5,298746.7006089709
6.3488000000000016,193026.81843024478,20171017,sd0,112764.38674996488,25,5,160524.8633605598
4.992,180070.51450582,20171017,sd0,112764.38674996488,25,5,134612.25551171025
12.8768,224618.34679548172,20171017,sd0,112764.38674996488,25,5,223707.92009103368
7.296,226071.4178132756,20171017,sd0,112764.38674996488,25,5,226614.06212662143
2.8416,124463.13166838545,20171017,sd0,114467.06320777988,25,5,19992.136921211146
5.9904,197279.75811234376,20171017,sd0,114467.06320777988,25,5,165625.38980912775
3.6864,183064.66231149712,20171017,sd0,114467.06320777988,25,5,137195.19820743447
15.9488,202266.75748058845,20171017,sd0,114467.06320777988,25,5,175599.3885456171
5.3248000000000015,193824.6219785793,20171017,sd0,114467.06320777988,25,5,158715.11754159883
12.6208,185176.34989150122,20171017,sd0,114467.06320777988,25,5,141418.57336744267
3.4816000000000003,221235.46642554452,20171017,sd0,114467.06320777988,25,5,213536.8064355293
6.8352,203504.00670326664,20171017,sd0,114467.06320777988,25,5,178073.88699097355
3.4816000000000003,230344.8054609893,20171017,sd0,111923.32433943391,25,5,236842.9622431108
5.6320000000000014,168550.44357220444,20171017,sd0,111923.32433943391,25,5,113254.23846554109
11.9808,230784.33188724768,20171017,sd0,111923.32433943391,25,5,237722.01509562752
7.167999999999999,228846.06600805468,20171017,sd0,111923.32433943391,25,5,233845.48333724157
5.4528,214344.0248613857,20171017,sd0,111923.32433943391,25,5,204841.40104390358
3.4304,158549.04426294708,20171017,sd0,111923.32433943391,25,5,93251.43984702634
1.7408,136266.35997803145,20171017,sd0,113805.48917302275,25,5,44921.7416100174
6.8864,163575.15439468645,20171017,sd0,113805.48917302275,25,5,99539.3304433274
10.6752,181034.26615905718,20171017,sd0,113805.48917302275,25,5,134457.55397206885
4.864,128130.84215072845,20171017,sd0,113805.48917302275,25,5,28650.705955411395
27.136000000000006,160982.90696434694,20171017,sd0,113805.48917302275,25,5,94354.83558264836
3.8144,214681.99996643484,20171017,sd0,113805.48917302275,25,5,201753.02158682418
16.7424,222068.16153661642,20171017,sd0,113805.48917302275,25,5,216525.34472718733
2.1504000000000003,131522.0699882404,20171017,sd0,113805.48917302275,25,5,35433.161630435294
2.5856000000000003,187747.3653905041,20171017,sd0,113805.48917302275,25,5,147883.7524349627
4.3264000000000005,138091.50014892095,20171017,sd0,113805.48917302275,25,5,48572.0219517964
2.6368,266754.71630339505,20171017,sd0,113805.48917302275,25,5,305898.4542607446
2.432,206923.3088610318,20171017,sd0,113805.48917302275,25,5,186235.6393760181
11.1616,187019.3602437651,20171017,sd0,113805.48917302275,25,5,146427.74214148472
3.3024,181125.3727016988,20171017,sd0,113805.48917302275,25,5,134639.7670573521
6.2464,166701.48264798554,20171017,sd0,112560.33959047789,25,5,108282.2861150153
6.4768,170045.05437224888,20171017,sd0,112560.33959047789,25,5,114969.42956354198
7.04,174657.37574243793,20171017,sd0,112352.72969419394,25,5,124609.29209648797
5.5808,151041.81440260337,20171017,sd0,112352.72969419394,25,5,77378.16941681886
11.6736,226284.22923686513,20171017,sd0,115226.65248450154,25,5,222115.15350472718
6.2976,221054.36534658074,20171017,sd0,115226.65248450154,25,5,211655.4257241584
11.2896,163456.6714778505,20170925,sd0,108254.43950640055,25,0,110404.46394289989
14.464,199023.4184032286,20170925,sd0,108254.43950640055,25,0,181537.9577936561
14.0288,154406.98023410546,20170925,sd0,108254.43950640055,25,0,92305.08145540982
10.8032,182003.4744949565,20170925,sd0,108254.43950640055,25,0,147498.06997711188
8.832,162092.20175301904,20170925,sd0,108254.43950640055,25,0,107675.52449323697
23.1168,163836.6052301611,20170925,sd0,108254.43950640055,25,0,111164.33144752111
9.728,162351.56968802432,20170925,sd0,108254.43950640055,25,0,108194.26036324754
4.8128,224601.80575964125,20170925,sd0,118966.9080181128,25,0,211269.7954830569
6.6816,172170.54646251546,20170925,sd0,118966.9080181128,25,0,106407.27688880533
11.5712,187047.9177333085,20170925,sd0,118966.9080181128,25,0,136162.01943039143
4.6336,201773.78426763712,20170925,sd0,118966.9080181128,25,0,165613.75249904866
16.076800000000002,184335.12709150388,20170925,sd0,118659.27304811,25,0,131351.70808678775
7.219200000000002,185770.46920073414,20170925,sd0,118659.27304811,25,0,134222.39230524827
12.415999999999999,221926.0118980895,20170925,sd0,118659.27304811,25,0,206533.47769995898
8.192,181732.4409199647,20170925,sd0,118659.27304811,25,0,126146.33574370938
9.6512,179024.45725544574,20170925,sd0,118659.27304811,25,0,120730.36841467148
11.9808,186629.95572922388,20170925,sd0,118659.27304811,25,0,135941.36536222775
14.2848,219039.63153034766,20170925,sd0,118659.27304811,25,0,200760.71696447532
6.8096000000000005,179568.5865320981,20170925,sd0,118659.27304811,25,0,121818.62696797619
4.8896000000000015,192433.9079834984,20170925,sd0,117404.91254263892,25,0,150057.99088171893
9.1904,182926.38439527288,20170925,sd0,117404.91254263892,25,0,131042.94370526791
5.3504000000000005,203774.3120272581,20170925,sd0,117404.91254263892,25,0,172738.79896923836
16.435200000000002,172142.0643627285,20170925,sd0,117404.91254263892,25,0,109474.30364017916
6.4768,179314.88984542983,20170925,sd0,117404.91254263892,25,0,123819.95460558182
6.5280000000000005,146402.59075775268,20170925,sd0,111364.91190246145,25,0,70075.35771058247
9.088,174883.63711282925,20170925,sd0,111364.91190246145,25,0,127037.45042073561
5.6320000000000014,177344.68582983845,20170925,sd0,111364.91190246145,25,0,131959.547854754
4.9408,188081.53915218113,20170925,sd0,111364.91190246145,25,0,153433.25449943935
